query_id,image_id,image_path
63,2207513,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/6ba68e34-93b6-4bac-8906-36852dc080b6.jpg
63,3697375,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/d388e458-015c-4115-bdd9-5ac96b6a74f0.jpg
63,2355856,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/05de7fcf-5487-4509-8ce7-f090ec99d393.jpg
63,2131766,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/bcf25901-8c8f-4592-98b7-ed0770ef822d.jpg
63,4472235,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/a47705f2-567d-4c1a-95a6-e9c8323a746b.jpg
63,3026099,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/b8537eec-89c9-4523-87cb-806826b1f947.jpg
63,2958967,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/4470af81-7cae-498b-bf40-96187fc91e49.jpg
63,3409085,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/0be19220-822d-45c3-98bd-d979235d8e91.jpg
63,3184480,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/5a4d3fdf-da36-46ae-b433-f996199b2902.jpg
63,4466924,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/4fd59969-1913-42d2-98d5-801eedbdc7ab.jpg
63,2824112,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/411b9ca2-ae44-4bde-9eb8-b50bbb1a5243.jpg
63,4124755,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/67dfd071-7d4f-4b44-9abc-74e1562ff423.jpg
63,3269112,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/5a6035db-f8a1-4ad2-b887-4a4d8d68b07c.jpg
63,2021153,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/56606b08-7c2c-4cfc-aee4-4a0cc5857515.jpg
63,1417105,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/8ce6cf93-b384-4d83-a295-b026b67dbc79.jpg
63,4810754,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/8e8a828f-308f-452b-8290-f815c70d4055.jpg
63,1915871,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/8e250b8d-2f48-488e-b3e1-383df6438989.jpg
63,3797154,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/cd32642b-cf42-4061-9110-114daffc0f52.jpg
63,2959613,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/d496fbc9-3f7e-4564-ab4b-6b55f439f2ba.jpg
63,884180,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/89c3741d-2681-4dd1-8541-b7b4dc9de757.jpg
63,4780061,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/e6cbcc6a-b8c6-42a7-8f40-92c20c2d3c10.jpg
63,2989530,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/6f89db73-31db-49cd-8f69-790a9a55b56b.jpg
63,4089591,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/681ef918-e011-4250-9759-5fcc071aaa54.jpg
63,1432231,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/fd056dfd-51ca-4201-b8b4-a85847d1f943.jpg
63,951485,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/c53e63df-dc9c-4352-8405-5a3ce565efdb.jpg
63,3827126,train/05132_Animalia_Chordata_Reptilia_Testudines_Cheloniidae_Chelonia_mydas/24555c30-bd32-4440-bb0f-5b6e8ddbbb0e.jpg
64,3346589,train/04458_Animalia_Chordata_Aves_Piciformes_Picidae_Melanerpes_uropygialis/01ee78d9-9c50-4122-aa29-b17c84104dc0.jpg
64,786109,train/04458_Animalia_Chordata_Aves_Piciformes_Picidae_Melanerpes_uropygialis/fbf44324-5d99-4c45-85e9-83c97bb80716.jpg
64,1525822,train/04458_Animalia_Chordata_Aves_Piciformes_Picidae_Melanerpes_uropygialis/6f4fa7b0-9829-4b93-afe1-c56739f15812.jpg
64,3546856,train/04458_Animalia_Chordata_Aves_Piciformes_Picidae_Melanerpes_uropygialis/fb03379c-1007-4a9a-bd15-64b379410695.jpg
64,4559137,train/04458_Animalia_Chordata_Aves_Piciformes_Picidae_Melanerpes_uropygialis/f490c20a-ee54-4f1d-87f2-71c911ca2cb8.jpg
65,1276187,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/76674ec4-a322-42cb-a210-dacd9f553f09.jpg
65,2904897,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/0199444d-0be1-49b7-bbb4-0cb1973343b6.jpg
65,3195993,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/0fc7c762-c6e3-4ac3-92eb-5185b54f1113.jpg
65,4777672,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/2ebad82a-7149-43da-bc39-c067ab903a3a.jpg
65,4753335,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/eca66205-29ef-4cbd-ad3d-84370a783678.jpg
65,3563157,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/8a02eaa6-fc6c-4824-95ed-8de4da336b62.jpg
65,4514541,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/2a4c7658-995a-4d16-973d-42db99e78a28.jpg
65,4306232,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/1e39fd6b-8f51-42fc-ac7f-2e04d9aa5823.jpg
65,2279769,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/5c327bc2-3ed2-4b8c-9bc4-cd13e8d33f49.jpg
65,991625,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/eb4ed08b-4261-4ef3-a0e1-e82247d0515c.jpg
65,390135,train/08556_Plantae_Tracheophyta_Magnoliopsida_Lamiales_Oleaceae_Olea_europaea/36dac275-38fc-4e44-aea8-10fe64bf6c21.jpg
65,4650083,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/5e6e5af2-2fcf-4252-87b1-c7f48789c922.jpg
65,3077410,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/8a42688b-95da-4ecf-9a37-ceca51052cfb.jpg
65,4334953,train/03703_Animalia_Chordata_Aves_Passeriformes_Buphagidae_Buphagus_erythrorynchus/ea6ae470-5f0b-46f3-a9ba-1b223d4606de.jpg
65,2396621,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/f65bc5cd-432c-41b6-9cf3-c59561927869.jpg
65,2430687,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/9cecafff-6e66-4c9a-994a-1598cc427fd6.jpg
65,1172519,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/0c2c4096-e107-49f4-8322-e3f96595bc7d.jpg
65,2486393,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/6634cd4c-74a9-44aa-9262-6140e2954b99.jpg
65,2967841,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/fa8829b0-b34e-4632-b590-1d3d18be0340.jpg
65,2042605,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/09505eda-331f-4baf-8ce6-6da31e0bc044.jpg
65,1345852,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/12cf25ee-692c-4f72-a94e-8d4c0f2be75e.jpg
65,4514537,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/e9001b26-88bc-4e9a-80e5-aa5581eb4eb6.jpg
65,2378034,train/04641_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Tragelaphus_oryx/d9f78ab2-d868-4ae5-a980-2e8aca03b439.jpg
65,3837939,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/680381a0-fb42-46f9-83ab-13629da0601d.jpg
65,3121597,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/c1057927-6cd4-4710-9331-c4a308bba7f1.jpg
65,3131222,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/8d77ce74-ed66-4717-88a9-828071676c46.jpg
65,3301737,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/18070345-9839-4ef9-ac48-bf3b6987f96e.jpg
65,3145377,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/c058899d-d3cd-44ec-9a18-987ac969b344.jpg
65,4621166,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/472f9e93-2237-49b4-b0f6-eed32c43390b.jpg
65,4651131,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/16c7bb10-8a65-402f-b9f9-2fde16be799d.jpg
65,4028873,train/04770_Animalia_Chordata_Mammalia_Perissodactyla_Equidae_Equus_quagga/ee7bb3a5-cbd6-40a8-85a6-0be475714de0.jpg
65,1110011,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/0fbaee29-c4f1-49fa-9bdd-342d3024f52e.jpg
65,4301724,train/03703_Animalia_Chordata_Aves_Passeriformes_Buphagidae_Buphagus_erythrorynchus/b6b71dca-8cce-4c0c-a782-d33e99b14def.jpg
65,2481094,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/b17e1386-b16b-41ce-8d4c-812693be7087.jpg
65,4736410,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/efd40dcc-0c3a-4b86-a5fb-5bafb74a8682.jpg
65,2059341,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/ac3e7b25-986b-43ef-8fe6-ac1df11cb4fa.jpg
65,2889281,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/a3a0542e-3a51-4651-a6cd-0fe6b7ce35cd.jpg
65,2870836,train/04625_Animalia_Chordata_Mammalia_Artiodactyla_Bovidae_Connochaetes_taurinus/f0cb5b33-eb7b-43de-9872-6b96ae788f01.jpg
66,1352262,train/04600_Animalia_Chordata_Elasmobranchii_Lamniformes_Odontaspididae_Carcharias_taurus/a227b4fb-7b8f-4d2e-a88c-cde6ee08632b.jpg
66,2217641,train/04600_Animalia_Chordata_Elasmobranchii_Lamniformes_Odontaspididae_Carcharias_taurus/be834359-597f-4ecf-b11d-524667126b06.jpg
66,2748449,train/04600_Animalia_Chordata_Elasmobranchii_Lamniformes_Odontaspididae_Carcharias_taurus/b572cf63-7e55-44b1-9d92-53aa94d73fb2.jpg
66,2824182,train/04600_Animalia_Chordata_Elasmobranchii_Lamniformes_Odontaspididae_Carcharias_taurus/728b3982-e3ee-450f-9d56-5423a0507774.jpg
66,4366772,train/04600_Animalia_Chordata_Elasmobranchii_Lamniformes_Odontaspididae_Carcharias_taurus/72df3bbc-c4dc-41e9-abcc-2f7350682310.jpg
66,4128418,train/04600_Animalia_Chordata_Elasmobranchii_Lamniformes_Odontaspididae_Carcharias_taurus/53f85a27-0fec-4be9-b38b-13bc99d237d5.jpg
66,4001071,train/04600_Animalia_Chordata_Elasmobranchii_Lamniformes_Odontaspididae_Carcharias_taurus/551b6d94-9e9e-4f05-b149-79baa9502685.jpg
66,1983611,train/04600_Animalia_Chordata_Elasmobranchii_Lamniformes_Odontaspididae_Carcharias_taurus/fdf7d8a2-c542-49bc-8c16-c4d2a2617d5c.jpg
66,895715,train/04609_Animalia_Chordata_Elasmobranchii_Orectolobiformes_Ginglymostomatidae_Ginglymostoma_cirratum/e2245904-132f-4fd9-86ae-e3588fb7a415.jpg
66,1861836,train/04609_Animalia_Chordata_Elasmobranchii_Orectolobiformes_Ginglymostomatidae_Ginglymostoma_cirratum/9a97412b-871b-4e15-8ed7-1d2bd5d455f3.jpg
66,1862209,train/04609_Animalia_Chordata_Elasmobranchii_Orectolobiformes_Ginglymostomatidae_Ginglymostoma_cirratum/5caee045-2952-43de-9b71-65f5dd6dc58f.jpg
66,3304819,train/04609_Animalia_Chordata_Elasmobranchii_Orectolobiformes_Ginglymostomatidae_Ginglymostoma_cirratum/10e7660d-ce95-4cee-ad73-fe999c1ef79d.jpg
66,2126793,train/04609_Animalia_Chordata_Elasmobranchii_Orectolobiformes_Ginglymostomatidae_Ginglymostoma_cirratum/adefc06d-b7a4-429d-a963-879c60d5324c.jpg
66,4500478,train/04609_Animalia_Chordata_Elasmobranchii_Orectolobiformes_Ginglymostomatidae_Ginglymostoma_cirratum/a568970c-e4b1-4426-a09f-91591c7bb851.jpg
66,4598477,train/04609_Animalia_Chordata_Elasmobranchii_Orectolobiformes_Ginglymostomatidae_Ginglymostoma_cirratum/61a269a7-dc27-4276-946d-b8557c4752c3.jpg
66,4405188,train/04609_Animalia_Chordata_Elasmobranchii_Orectolobiformes_Ginglymostomatidae_Ginglymostoma_cirratum/e6b05aa8-e3de-4782-a402-682c3a8b2c55.jpg
66,4211968,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/0522a1b4-1d20-428b-b0dd-aaa6b01aad4f.jpg
66,2314159,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/787f441d-d421-4321-a3b8-208636381a22.jpg
66,4012268,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/8e4d523e-0337-4ee1-b9c3-cc75bb847237.jpg
66,1072222,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/6165f547-baef-4e47-8492-6f32b0bc3019.jpg
66,4096641,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/13f86a53-669b-423c-9c9c-a3033a8774c6.jpg
66,4646579,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/f7447b5f-4c1f-4df5-809a-598970f8eeab.jpg
66,3849686,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/e440a919-cdf5-4117-ae7e-e664b95ca493.jpg
66,3078677,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/472ad260-0da5-4a2d-82b6-d711afd27c0e.jpg
66,3697005,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/e08ca702-c342-4d10-a172-d7bb2a9714b8.jpg
66,4652141,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/08aef2cd-7172-4f2e-9c69-7cbfbc7f3b5f.jpg
66,3265760,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/1c84d6b7-2216-4cee-9573-9530a7fc7a69.jpg
66,1987581,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/33308e33-1a33-4644-a055-63ca74684810.jpg
66,2789074,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/24591b4b-ffa5-4c5a-9a1c-f97b51cc320f.jpg
66,4809036,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/00b07627-bff3-46d6-98af-8d3cda50b7b6.jpg
66,4007842,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/5657c213-d788-49a9-b262-af96dbe90a41.jpg
66,2163535,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/f7506b77-d44a-4c74-8492-e7c4b5511d42.jpg
66,720314,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/7a82f114-29ac-46ae-96fd-5064f994c618.jpg
66,840076,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/92ced3a4-1fee-4ff7-963e-c80844558376.jpg
66,2575174,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/d2594e50-25c5-409c-b1ad-cff886f3d122.jpg
66,4656530,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/7a775eee-a659-4783-ac5b-4a978cb9aba8.jpg
66,3316835,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/f6655c35-65bb-40ae-b209-01be442c83f9.jpg
66,429411,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/4951b2c8-e062-44d2-8e18-7c9d2da20648.jpg
66,3089183,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/2e8b7e5d-e4fe-458d-b4e0-95c6a54136f0.jpg
66,1814351,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/a32ce9e5-ba89-4f91-a011-ee7d1fe39433.jpg
66,2881432,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/62f98c52-80d3-46cb-9b19-a88ea6d287b0.jpg
66,3019730,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/cfbfb198-6f68-4868-a9e9-cdc0e53f8948.jpg
66,4185806,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/115679cd-08c3-4111-a57a-8c8e0e77f90c.jpg
66,3234017,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/ae5aa30d-ce68-4df7-bfdf-99dda9c79517.jpg
66,2577208,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/acedc6f2-d513-4005-af86-6b894b6fcfaa.jpg
66,3469000,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/a53f4b7a-8638-49fc-b0aa-41fdc4430c9e.jpg
66,3842223,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/1718db9c-8db3-4a74-8a8a-c7841f84510c.jpg
66,4674937,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/64b4497f-2050-410d-94e1-58e7e8cf725d.jpg
66,1503086,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/0b3e1b06-0365-40b4-9edb-9228dcd3befe.jpg
66,4701669,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/83aacb2f-b01b-4c09-b314-5613b3359f29.jpg
66,2106218,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/04985508-6163-410a-95b8-1fa4f182bf68.jpg
66,2910294,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/bfe49696-cb71-4640-83c4-ae7d030dd728.jpg
66,1188020,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/fc610b4a-e070-4e73-98ab-abe9a8519371.jpg
66,4420277,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/a73c5075-c36e-446c-bd60-1e3ef2162b53.jpg
66,4028151,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/5dfc35e6-a35c-461b-8e99-e39c03ec4f46.jpg
66,3117157,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/af4def81-fa1b-466d-8321-9bb6512b4337.jpg
66,4718217,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/5b6a002a-b3ca-461f-8c8d-e6abd8dcbe74.jpg
66,3257400,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/f6dc85b6-c4b3-45ed-96db-5d7e27cd4b1c.jpg
66,2749282,train/04597_Animalia_Chordata_Elasmobranchii_Carcharhiniformes_Carcharhinidae_Triaenodon_obesus/fbec452e-0ed0-4a71-8ccf-5b6c694f3b7c.jpg
67,4761758,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/7a1edced-efe3-415c-9919-cde873325351.jpg
67,1656382,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/b5558ec7-8206-4198-a2e8-01321ee87f26.jpg
67,4563942,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/1875ffb2-e6dd-4556-88cf-77bf2aedfa5b.jpg
67,4522866,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/7b77c6c7-5e6f-4f26-8b05-c8c92dddc6df.jpg
67,1946703,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/5b9bd998-6e2b-4f67-975c-fe89524799cf.jpg
67,955457,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/59d93975-e4ed-4659-8343-66170fdffbf5.jpg
67,1155113,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/5b77c851-322a-4e4b-ac13-8a96caf466b6.jpg
67,2981769,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/6e41649b-ed5e-473c-9193-b46d93f6e48e.jpg
67,1321550,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/d69da8a4-b2e5-4c04-8bf1-5412b1a539f1.jpg
67,2870644,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/54a4f988-7aa8-4b8a-a9a5-ebb9e3130a30.jpg
67,4089314,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/ee28e25b-3da7-4b0a-bf97-451fe908e818.jpg
67,2432471,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/cfc5d69d-a407-45cd-921e-b76aa8b9f817.jpg
67,3967925,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/4ba31e7e-9c39-435a-83a4-51723852368a.jpg
67,1363204,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/1e623ca7-9077-4767-b3db-da43102b17b2.jpg
67,2840316,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/a8a62e51-010f-4b53-bd47-a546a483ba3a.jpg
67,216814,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/7ee0a14f-f788-44e3-90e2-d74c49139dd0.jpg
67,1239535,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/0f3d6f0b-b82c-4ec3-9aaa-c892fc88a124.jpg
67,1630106,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/ed3cc425-9b49-4b0d-91dc-19e46f58cb3c.jpg
67,1418811,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/631c2784-d1db-4c09-96eb-472f504f35eb.jpg
67,1676031,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/4923d32a-5291-4edb-b5d9-802678534eda.jpg
67,4763221,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/2282ffb7-e29b-4e95-88ec-0f1fe55ee4e1.jpg
67,2339019,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/91c5f139-839e-4afe-8e08-d5cd1312361a.jpg
67,4755156,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/97fb1f87-6d98-4d9c-b5c3-250b0cd57c4f.jpg
67,4030519,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/d7ca6b90-4d5c-478f-bd33-7be68f1488f5.jpg
67,3012495,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/e7db7e20-06d1-4e68-8cd9-84b8f1d80ad4.jpg
67,1783834,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/89a1f995-6f90-48b7-ada0-393a3d274033.jpg
67,3028949,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/cdb0c4f8-9334-4e6b-98f0-8d2966f58cef.jpg
67,390486,train/04786_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_mulatta/66376f84-8a84-408f-84d8-a9fc98f62d88.jpg
67,1022301,train/04787_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_radiata/bdc8e6a2-c2ec-4c9e-82d4-818f3a2e96df.jpg
67,2334098,train/04787_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_radiata/61e85b0b-802b-4470-9c90-168ec86d36e3.jpg
67,911320,train/04787_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_radiata/9f01957f-5387-410d-b57c-cb27cb414898.jpg
67,2948808,train/04787_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_radiata/2c0a23ac-3b59-4897-93cd-45ba4d70607e.jpg
67,3908308,train/04787_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_radiata/615ef954-ac12-4d57-ae1c-b3610cbaa5a6.jpg
67,3342582,train/04787_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_radiata/d67f5102-d3a7-480d-994e-b3ed8e9c0472.jpg
67,4747830,train/04787_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_radiata/3596cada-bf95-486f-828a-0cc61923d6fb.jpg
67,2290823,train/04787_Animalia_Chordata_Mammalia_Primates_Cercopithecidae_Macaca_radiata/b03fb21e-51a4-499e-bc83-af6e759a8c1e.jpg
